Act_Name, Year, File_Name,
Court Fees (Uttar Pradesh Sanshodhan) Adhiniyam, 1961,	
Uttar Pradesh Prevention of Cow Slaughter Act, 1955,	 2005_M_282.txt	 1958_M_26.txt	 1986_J_13.txt	 1960_A_3.txt	
Uttar Pradesh Indian Medicine (Amendment) Act, 1954,	
Uttar Pradesh Subordinate Services Selection Commission (Amendment) Act, 1993,	
Uttar Pradesh State Legislature (Members' Emoluments and Pension) (Amendment) Act, 2013,	
Essential Commodities (Uttar Pradesh Amendment) Act, 1974,	
Uttar Pradesh Shri Badrinath and Shri Kedarnath Temples (Amendment) Act, 1988,	
Uttar Pradesh Sales Tax (Amendment and Validation) Act, 1982,	
Uttar Pradesh urban Planning and Development (Amendment) Act, 1983,	
Uttar Pradesh Laws (Extension to Territories Transferred from Bihar) Act, 1976,	
Uttar Pradesh Debt Relief Act, 1977,	
Uttar Pradesh Khadi and Village Industries Board (Amendment) Act, 1992,	
Uttar Pradesh Roorkee University (Amendment) Act, 1997,	
Uttar Pradesh Tendu Patta (Vyapar Viniyaman) (Sanshodhan) Adhiniyam, 1973,	
Uttar Pradesh Control of Supplies (Temporary Powers) Act, 1953,	
Uttar Pradesh Taxation and Land Revenue Laws Act, 1975,	 1995_S_690.txt	
Uttar Pradesh Cantonments (Control of Rent and Eviction) (Repeal) Act, 1971,	
Uttar Pradesh Sugarcane (Purchase Tax) (Amendment) Act, 2006,	
Uttar Pradesh Civil Judges (Designation) Act, 1936,	
Uttar Pradesh State Public Service Commission (Regulation of Procedure and Conduct of Business) Act, 1974,	
Uttar Pradesh State Legislature Members and Officers and Ministers Amenities Laws (Amendment) Act, 2010,	
King George's Medical College and the Gandhi Memorial and Associated Hospitals (Taking Over) Act, 1983,	
Uttar Pradesh Sugarcane (Purchase Tax) (Amendment) Act, 1995,	
Uttar Pradesh Sheera Niyantran Act, 1964,	
Uttar Pradesh Homoeopathic Medicine (Second Amendment) Act, 1991,	
United Provinces Opium Smoking Act, 1934,	
Uttar Pradesh Kesari Gram (Prohibition) Act, 1983,	
Uttar Pradesh Indian Medical Institutions (Acquisition and Miscellaneous Provisions) Act, 1982,	
Uttar Pradesh State Public Service Commission (Regulation of Procedure and Conduct of Business) (Uttar Pradesh Amendment) Act, 1976,	
Uttar Pradesh Pandit Deen Dayal Upadhyaya Pashu Chikitsa Vigyan Vishwavidyalaya Evam Go-Anusandhan Sansthan Adhiniyam, 2001,	
Uttar Pradesh Entertainments and Betting Tax (Amendment) Act, 1982,	
Uttar Pradesh Excise (Amendment) Act, 1973,	
Suits Valuation Act (U.P.Amendment) Act, 1887,	
Uttar Pradesh Rural Housing Board (Amendment) Act, 1997,	
Uttar Pradesh Technical University (Amendment) Act, 2010,	
Indian Tolls (Uttar Pradesh Amendment) Act, 1974,	
Uttar Pradesh State Legislature Proceedings (Protection of Publication) Act, 1974,	
Uttar Pradesh Development Council Act, 2006,	
Uttar Pradesh Participatory Irrigation Management Act, 2009,	
Uttar Pradesh Tax on Luxuries Act, 1995,	 2016_S_244.txt	 2005_S_39.txt	 2010_S_232.txt	 2007_U_107.txt	
Uttar Pradesh Homoeopathic Medicine (Amendment) Act, 1988,	
Uttar Pradesh Muslim Waqfs (Repeal) Act, 2005,	
Uttar Pradesh Habitual Offenders Restriction Act, 1952,	
Uttar Pradesh Municipalities (Amendment) Act, 2012,	
Uttar Pradesh Bhoomi Evam Jal Sanrakshan Act, 1963,	
Uttar Pradesh State Law Commission Act, 2010,	
Uttar Pradesh Children Act, 1951,	 2006_S_648.txt	 1981_J_18.txt	 2012_S_130.txt	 2006_M_279.txt	 1982_S_131.txt	 2013_J_29.txt	 1982_S_50.txt	
Uttar Pradesh Municipal Corporations Act, 1959,	 2013_S_500.txt	 2003_R_23.txt	 2017_L_20.txt	
Integral University Act, 2004,	
Uttar Pradesh Industrial Area Development Act, 1976,	 2017_N_63.txt	 2003_M_217.txt	 2006_K_58.txt	 1987_S_230.txt	 2013_N_48.txt	 2017_S_575.txt	
Uttar Pradesh Sales Tax (Second Amendment and Validation) Act, 1983,	
Uttar Pradesh General Clauses Act, 1904,	 2010_O_20.txt	 2008_S_1225.txt	 2013_J_10.txt	 1984_S_98.txt	 1989_R_22.txt	
Hindu Marriage (Uttar Pradesh Amendment) Act, 1962,	
Uttar Pradesh Sales Tax (Amendment and Validation) Act, 1978,	
Uttar Pradesh Urban Planning and Development (Amendment) Act, 1997,	
Uttar Pradesh Sugarcane (Regulation of Supply and Purchase) (Amendment) Act, 1976,	
Uttar Pradesh Agricultural Credit Act, 1973,	 1994_P_38.txt	
Uttar Pradesh Electricity (Temporary Powers of Control) (Continuance) Act, 1970,	
U.P. Encumbered Estates (Amendment) Act, 1954,	
Code of Civil Procedure (United Provinces Amendment) Act, 1948,	
Babu Banarasi Das University, Uttar Pradesh Act,	 2010	
Uttar Pradesh Hindu Public Religious Institutions (Prevention of Dissipation of Properties) (Temporary Powers) (Continuance) Act, 1975,	
Uttar Pradesh Entertainments and Betting Tax (Second Amendment) Act, 1995,	
Uttar Pradesh Evacuee Interest (Separation) Supplementary Act, 1961,	
Uttar Pradesh Entertainments and Betting Tax Act, 1979,	 2013_S_384.txt	 1999_K_55.txt	
Uttar Pradesh Secondary Education Services Selection Board (Second Amendment) Act, 2006,	
Uttar Pradesh Bricks (Regulation of Supply) Act, 1990,	
Uttar Pradesh Legislative Chambers' (Members' Emoluments) (Second Amendment) Act, 1976,	
Uttar Pradesh Honorary Munsifs Act, 1896,	
Uttar Pradesh Go Seva Ayog (Sanshodhan) Adhiniyam, 2013,	
Uttar Pradesh Cattle Purchase Tax Act, 1976,	
Mohammad Ali Jauhar University Act, 2005,	
Uttar Pradesh Course Books Act, 1978,	
Uttar Pradesh Charitable Endowments (Extension of Powers) Act, 1950,	
Uttar Pradesh Entertainments Betting Tax (Amendment) Act, 1999,	
U.P. Debt Redemption Act, 1940,	 2000_P_160.txt	 1987_R_45.txt	
Uttar Pradesh Health Workers and Health Supervisors (Regulation of Pay) Act, 1996,	
U.P. Intoxicating Liquor (Objectionable Advertisements) Act, 1976,	
United Provinces Excise Act, 1910,	 1979_S_342.txt	 1993_S_107.txt	 1973_D_31.txt	
Uttar Pradesh Antarim Zila Parishad (Re-enactment and Continuance) Act, 1968,	
Uttar Pradesh Motor Vehicles Taxation Act, 1997,	 2004_J_28.txt	 2009_P_125.txt	 2005_S_828.txt	
Uttar Pradesh Sri Kashi Vishwanath Temple (Amendment) Act, 2003,	
Electricity Laws (Uttar Pradesh Amendment) Act, 1974,	
United Provinces Cotton Pest Control Act, 1936,	
Uttar Pradesh Public Services (Tribunal) (Amendment) Act, 2013,	
Uttar Pradesh Roadside Land Control Act, 1945,	
Uttar Pradesh Urban Planning and Development (Amendment) Act, 1976,	
Uttar Pradesh Urban Planning and Development (Amendment) Act, 2000,	
Uttar Pradesh Protection of Trees (Amendment) Act, 2011,	
Uttar Pradesh Agricultural Diseases and Pests Act, 1954,	
Uttar Pradesh Avas Evam Vikas Parishad Adhiniyam, 1965,	 2003_U_209.txt	 2002_R_72.txt	 2002_R_95.txt	 1995_F_18.txt	 2013_U_4.txt	 2003_U_208.txt	 2015_S_26.txt	 2002_V_20.txt	 1994_G_70.txt	 2014_P_60.txt	 1973_M_32.txt	 1998_J_30.txt	
Indian Electricity (Uttar Pradesh Amendment) Act, 1976,	
United Provinces Estates Act, 1920,	
Uttar Pradesh Motor Gadi (Yatri-Kar) (Amendment) Act, 1981,	
Canning College Contribution Act, 1920,	
Uttar Pradesh Sri Kashi Vishwanath Temple (Amendment) Act, 1997,	
Uttar Pradesh Cinemas (Regulation) (Amendment) Act, 1986,	
Uttar Pradesh Senior Officers' Residences Act, 2005,	
Uttar Pradesh Junior High Schools (Payment of Salaries of Teachers and Other Employees) Act, 1978,	 2006_S_617.txt	 2014_P_30.txt	
Uttar Pradesh Educational Institutions (Prevention of Dissipation of Assets) Act, 1974,	
U.P. Sales of Motor Spirit, Diesel Oil and Alcohol Taxation Act,	 1939	 1993_S_559.txt	
Uttar Pradesh Fire Prevention and Fire Safety (Amendment) Act, 2011,	
Uttar Pradesh Sales of Motor Spirit, Diesel Oil and Alcohol Taxation (Amendment) Act,	 1979	
Uttar Pradesh State Law Commission (Repeal) Act, 2012,	
Uttar Pradesh Excise [(Amendment) Re-enactment and Validation] Act, 1976,	
Uttar Pradesh Dookan Aur Vanijya Adhishthan Adhiniyam, 1962,	 1995_T_153.txt	 2017_R_72.txt	
Uttar Pradesh State Universities (Amendment) Act, 2010,	
Uttar Pradesh Entertainments and Betting Tax (Amendment) Act, 1965,	
Uttar Pradesh Parks, Play grounds and Open Spaces (Preservation and Regulation) Act,	 1975	
U. P. Anatomy Act, 1956,	
Uttar Pradesh Reorganisation (Amendment) Act, 2003,	
Uttar Pradesh (Regulation of Building Operations) (Amendment) Act, 1963,	
United Provinces Agricultural Tenants (Acquisition of Privileges) Act, 1949,	 1978_J_18.txt	
Hastinapur Town Development Board Act, 1954,	
Uttar Pradesh Civil Laws (Reforms and Amendment) Act, 1976,	
Uttar Pradesh Private Professional Educational Institutions (Regulation of Admission and Fixation of Fee) Act, 2006,	
Uttar Pradesh Co-operative Laws (Amendment and Miscellaneous Provisions) Act, 1976,	
Uttar Pradesh Subordinate Services Selection Commission Act, 2006,	
Uttar Pradesh Agricultural Tenants (Acquisition of Privileges) (Amendment) and Miscellaneous Provisions Act, 1951,	
Uttar Pradesh Taxation Laws Amendment Act, 1969,	
Code of Criminal Procedure (Uttar Pradesh Amendment) Act, 1983,	
Uttar Pradesh Homoeopathic Medicine (Amendment) Act, 1991,	
Uttar Pradesh Urban Planning and Development (Amendment) Act, 1995,	
Uttar Pradesh Excise (Amendment) (Re-enactment and Validation) Act, 1976,	 1979_S_342.txt	
United Provinces Board of Revenue Act, 1922,	
Uttar Pradesh Secondary Education Services Selection Board (Amendment) Act, 1999,	
Uttar Pradesh Maharishi University of Information Technology Act, 2001,	
Uttar Pradesh Motor Vehicles Taxation Laws (Amendment) Act, 1979,	
University of Allahabad Act, 2005,	
Uttar Pradesh State Commission for Women (Repeal) Act, 2000,	
Uttar Pradesh Go-Sewa Ayog Act, 1999,	
Uttar Pradesh Secondary Education Services Selection Board (Second Amendment) Act, 1999,	
Uttar Pradesh Value Added Tax Act, 2008,	
Uttar Pradesh Departmental Inquiries (Enforcement of Attendance of Witnesses and Production of Documents) Act, 1976,	
Uttar Pradesh Laws (Extension to Territories Transferred from Haryana) Act, 1989,	
Hindi Sahitya Sammelan (Recognization) Act, 1956,	
Uttar Pradesh Legislative Chambers' (Members' Emoluments) (Amendment) Act, 1964,	
Uttar Pradesh Secondary Education Services Commission and Selection Boards (Amendment) Act, 1992,	
Uttar Pradesh Bhoodan Yagya Act, 1952,	
Uttar Pradesh Krishi Utpadan Mandi Adhiniyam, 1964,	 2012_S_233.txt	 1984_S_174.txt	 1995_K_91.txt	 1980_S_127.txt	 2006_S_216.txt	 2006_I_7.txt	 1983_S_132.txt	 2007_R_81.txt	 1998_S_511.txt	 2011_K_52.txt	 2005_S_763.txt	 2012_K_42.txt	 2008_M_364.txt	 2012_V_12.txt	 1999_S_276.txt	
Uttar Pradesh Co-operative Societies Act, 1965,	 2010_O_20.txt	 1989_B_26.txt	 2003_S_84.txt	 2005_S_86.txt	
Uttar Pradesh Local Fund Audit (Amendment) Act, 2011,	
Uttar Pradesh Fiscal Responsibility and Budget Management (Amendment) Act, 2011,	
Uttar Pradesh Advocates Welfare Fund Act, 1974,	
Uttaranchal Commission for Scheduled Castes, Scheduled Tribes and Other Backward Classes Act,	 2001	
Uttar Pradesh Development (Amendment) Act, 1987,	
Uttar Pradesh Secondary Education Services Commission (Amendment) Act, 1998,	 2000_S_746.txt	
Uttar Pradesh State Commission for Women (Repeal) Act, 2004,	
Uttar Pradesh Electric Wire and Transformers (Prevention and Punishment of Theft) Act, 1976,	
Code of Civil Procedure (Uttar Pradesh Amendment) Act, 1978,	 1980_S_41.txt	 1980_S_45.txt	
Uttar Pradesh Motor Transport Vehicles (Toll) Act, 1979,	
Uttar Pradesh Antarim Zila Parishad Act, 1958,	
Revenue Recovery (Uttar Pradesh Amendment) Act, 2001,	
Uttar Pradesh Homoeopathic Medical Colleges (Acquisition and Miscellaneous Provisions) Act, 1981,	
Uttar Pradesh Municipalities (Amendment) Act, 1986,	
Uttar Pradesh Tendu Patta (Vyapar Viniyaman) (Sanshedhan) Adhiniyam, 1979,	
Uttar Pradesh Imposition of Ceiling on Land Holdings (Amendment) Act, 1972,	 1996_B_71.txt	 2004_E_18.txt	 2003_P_122.txt	 2016_S_411.txt	 1980_S_123.txt	 1996_A_112.txt	 2004_T_1.txt	 2009_S_666.txt	 1986_S_144.txt	 1996_T_38.txt	 1975_M_33.txt	
Uttar Pradesh State Universities (Amendment) Act, 2013,	
Uttar Pradesh Nagar Mahapalika (Sanshodhan) Adhiniyam, 1970,	
Sanjay Gandhi Post Graduate Institute of Medical Sciences (Amendment) Act, 2011,	
Uttar Pradesh Rajarshi Tandon Open University Act, 1999,	
Uttar Pradesh Revenue Code, 2006,	 2015_S_26.txt	 2014_S_553.txt	
Uttar Pradesh Appropriation (Vote on Account) Act, 1996,	
Uttar Pradesh State Universities (Amendment) Act, 2012,	
United Provinces Cotton Ginning and Pressing Factories Act, 1949,	
Uttar Pradesh Board for Development of Municipal Financial Resources Act, 2011,	
Uttar Pradesh Shri Badrinath and Shri Kedarnath Temples (Amendment) Act, 1990,	
United Provinces State Tube-wells Act, 1936,	
Police (Uttar Pradesh Amendment) Act, 1984,	
Uttar Pradesh Shri Badrinath Temple (Sanshodhan) Adhiniyam, 1964,	
United Provinces Private Forests Act, 1948,	
Uttar Pradesh Homoeopathic Medicine (Amendment) Act, 1974,	
Societies Registration (Uttar Pradesh Amendment) Act, 2011,	
Uttar Pradesh Sahkari Gram Vikas Banks Act, 1964,	
Uttar Pradesh State Highways Authority Act, 2004,	
Uttar Pradesh Basic Education (Amendment) Act, 2000,	
Uttar Pradesh Warehouse Act, 1958,	
Uttar Pradesh Post Graduate Medical Education (Reservation for Scheduled Castes, Scheduled Tribes and other Backward Classes) Act,	 1997	
Uttar Pradesh Excise (Amendment) Act, 1986,	
Uttar Pradesh Co-operative Societies (Second Amendment) Act, 2011,	
King George's Medical College and the Gandhi Memorial and Associated Hospital (Taking over) (Repeal) Act, 1998,	
Amity University Uttar Pradesh Act, 2005,	
Uttar Pradesh Higher Education Grants Commission (Repeal) Act, 1986,	
United Provinces (Temporary) Accommodation Requisition Act, 1947,	 1961_D_37.txt	
Uttar Pradesh Antarim Zila Parishad (Dwiteeya Sanshodhan) Adhiniyam, 1963,	
Uttar Pradesh Industrial Disputes Act, 1947,	 2015_R_20.txt	 1999_R_66.txt	 2008_T_88.txt	 2013_T_19.txt	 1978_S_184.txt	 2015_C_46.txt	 2005_I_10.txt	 2003_S_749.txt	 2003_S_84.txt	 2015_S_125.txt	 1957_M_1.txt	 1960_N_12.txt	 2001_N_118.txt	 1963_B_15.txt	 2004_M_73.txt	 2006_A_88.txt	 1960_B_17.txt	 2011_G_10.txt	 2005_M_300.txt	 2003_M_192.txt	 1990_S_197.txt	 2008_S_68.txt	 2014_I_5.txt	 2007_J_40.txt	 2005_V_64.txt	 2015_K_79.txt	 2003_R_122.txt	 2008_A_217.txt	
Uttar Pradesh Sugarcane (Regulation of Supply and Purchase) (Second Amendment) Act, 1976,	
Uttar Pradesh Cinemas (Regulation) (Amendment) Act, 1974,	
Uttar Pradesh Rural Housing Board Act, 1982,	
Uttar Pradesh State Legislature (Delegation of Powers) Act, 1995,	
Uttar Pradesh Admission to Educational Institutions (Reservation for Scheduled Castes, Scheduled Tribes and other Backward Classes) Act,	 2006	
Uttar Pradesh Hindu Religious Institution (Prevention of Dissipation of Properties) (Repeal) Act, 2000,	
Uttar Pradesh Krishi Utpadan Mandi (Amendment) Act, 1987,	
United Provinces Cotton (Statistics) Act, 1947,	
Uttar Pradesh Fruit Nurseries (Regulation) Act, 1976,	
Uttaranchal State Commission for Other Backward Classes Act, 2003,	
Uttar Pradesh Prohibition of Smoking (Cinema Houses) Act, 1952,	
Uttar Pradesh Krishi Utpadan Mandi (Amendment) Act, 1985,	
United Provinces Control of Supplies (Temporary Powers) Act, 1947,	
Uttar Pradesh Cinemas (Regulation) Act, 1955,	 2014_H_20.txt	
Uttar Pradesh Laws (Replacement of References to Old Coinage by New Decimal Coinage) Act, 1963,	
Uttar Pradesh Unauthorized Lottery (Prevention) Act, 1995,	
Uttar Pradesh Urban Planning and Development Act, 1973,	 2007_J_52.txt	 2011_I_23.txt	 2002_R_72.txt	 2009_A_11.txt	 2000_U_70.txt	 2003_R_23.txt	 2004_S_792.txt	 1994_D_29.txt	 2013_N_48.txt	 2006_I_32.txt	 2008_A_217.txt	 2001_H_69.txt	
Uttar Pradesh High Court (Abolition of Letters Patent Appeals) Act, 1962,	
Uttar Pradesh Hindu Religious Institutions (Prevention of Dissipation of Properties) (Repeal) Act, 2000,	
United Provinces Aerial Ropeways Act, 1922,	
Uttar Pradesh Doctor Bhimrao Ambedkar University (Repeal) Act, 1994,	
Uttar Pradesh Entertainments and Betting Tax (Amendment) Act, 1974,	
Uttar Pradesh Criminal Law (Composition of Offences and Abatement of Trials) (Amendment) Act, 1979,	
Uttar Pradesh Excise (Amendment) Act, 1998,	
Uttar Pradesh State Commission for Women Act, 1997,	
GLA University Uttar Pradesh Act, 2009,	
Uttar Pradesh Ownership of Flats Act, 1975,	
Uttar Pradesh Medicare Service Persons and Medicare Service Institutions (Prevention of Violence and Damage to Property) Act, 2013,	
Uttar Pradesh Promotion and Protection of Fruit Trees (Regulation of Harmful Establishments and Housing Schemes) Act, 1985,	
Uttar Pradesh Cinemas (Regulation) (Amendment) Act, 1995,	
Essential Commodities (Uttar Pradesh Amendment) Act, 1975,	
Uttar Pradesh Resin and Other Forest Produce (Regulation of Trade) Act, 1976,	 2002_M_169.txt	 2017_S_608.txt	
Uttar Pradesh Land Revenue Act, 1901,	 2003_P_96.txt	 2012_S_108.txt	 1985_S_172.txt	 2002_U_11.txt	
Uttar Pradesh Training Colleges (Payment of Salaries of Teachers and Other Employees) Act, 1978,	
Revenue Recovery (Uttar Pradesh Amendment) Act, 1965,	
Uttar Pradesh Muslim Waqfs (Amendment) Act, 1995,	
Uttar Pradesh Zamindari Abolition and Land Reforms (Amendment) Act, 1985,	
Uttar Pradesh Entertainments and Betting Tax (Amendment) Act, 1985,	
Uttar Pradesh Corneal Grafting Act, 1964,	
Uttar Pradesh Government Electrical Undertakings (Dues Recovery) (Amendment) Act, 1963,	
Uttar Pradesh Zamindari Abolition and Land Reforms (Amendment) Act, 2005,	
Uttar Pradesh Dookan Aur Vanijya Adhisthan (Sanshodhan) Adhiniyam, 1976,	
Uttar Pradesh Public land (Permission for Placing and Maintaining Optical Fibre Cable) Act, 2001,	
Uttar Pradesh Sugarcane (Purchase Tax) (Amendment) Act, 1990,	
Almora Honorary Assistant Collector's Decrees and Orders Validating Act, 1938,	
Uttar Pradesh Agricultural Credit (Amendment) Act, 2005,	
Uttar Pradesh Urban Planning and Development (Amendment and Validation) Act, 1985,	
Uttar Pradesh Excise (Amendment) Act, 1997,	
Uttar Pradesh Homoeopathic Medicine (Amendment) Act, 1975,	
Uttar Pradesh Krishi Evam Prodyogik Vishwavidyalya Adhiniyam, 1958,	
Uttar Pradesh Panchayat Raj (Amendment) Act, 1999,	
Uttar Pradesh State Universities (Amendment) Act, 2011,	
Uttar Pradesh Civil Laws (Amendment) Act, 1968,	
Uttar Pradesh State Cement corporation Limited (Acquisition of Shares) Act, 1992,	
Uttar Pradesh Public Services (Reservation for Physically Handicapped, Dependents of Freedom-Fighters and Ex-Servicemen) Act,	 1993	
Uttar Pradesh Legislative Chambers' (Members' Emoluments and Pension) (Amendment) Act, 1979,	
Uttar Pradesh Board of Revenue (Regulation of Procedure) Act, 1966,	
Uttar Pradesh Municipalities (Amendment) Act, 1975,	
Uttar Pradesh Essential Services Maintenance Act, 1966,	 1984_S_98.txt	
Uttar Pradesh Shri Badrinath and Shri Kedarnath Temples (Amendment) Act, 1991,	
U. P. Abolition of Zare Chaharum Act, 1951,	
Uttar Pradesh Imposition of Ceiling on Land Holdings (Amendment) Act, 1986,	
Uttar Pradesh Muslim Waqfs (Amendment) Act, 1963,	
Uttar Pradesh Disaster Management Act, 2005,	
Uttar Pradesh Entertainments and Betting Tax (Amendment) Act, 1998,	
Uttar Pradesh Consolidation of Holdings Act, 1953,	 2012_P_10.txt	 2004_M_289.txt	 1974_I_1.txt	 1967_R_37.txt	 1994_K_86.txt	 2015_S_26.txt	 2004_D_66.txt	 1981_B_36.txt	 2009_B_151.txt	 2014_J_12.txt	
United Provinces First Offenders Probation Act, 1938,	 1972_C_13.txt	
Uttar Pradesh Sugarcane (Purchase Tax) (Amendment) Act, 1976,	
Opium (Uttar Pradesh Amendment) Act, 1982,	
Uttar Pradesh Entertainments and Betting Tax (Amendment) Act, 1990,	
Uttar Pradesh Fiscal Responsibility and Budget Management Act, 2004,	
Shri Venkateshwara University Uttar Pradesh Act, 2010,	
Banaras Hindu University (Amendment) Act, 1958,	 1961_T_140.txt	
Uttar Pradesh Urban Buildings (Regulation of Letting, Rent and Eviction) Act,	 1972	 2014_V_44.txt	 2015_C_65.txt	 2000_D_106.txt	 2005_H_20.txt	 1976_M_26.txt	 2001_A_205.txt	 1983_D_25.txt	 2014_S_535.txt	 1984_M_41.txt	 2000_I_48.txt	 2008_J_93.txt	 2001_S_345.txt	 2017_M_135.txt	 2015_R_80.txt	 2014_S_55.txt	 2016_J_38.txt	 2004_R_158.txt	 1985_T_13.txt	 2017_K_96.txt	 1984_D_17.txt	 1990_R_70.txt	 2015_J_1.txt	 2007_M_205.txt	 2005_R_122.txt	 2008_B_47.txt	 1989_P_58.txt	 2014_R_80.txt	 1993_S_56.txt	 2005_N_12.txt	 1981_A_12.txt	 2007_S_209.txt	 2003_R_94.txt	 2017_R_66.txt	 2004_D_84.txt	 2012_M_103.txt	 2002_I_7.txt	 2003_P_92.txt	 2004_M_119.txt	
Uttar Pradesh Motor Gadi (Yatri Kar) (Sanshodhan) Adhiniyam, 1970,	
Uttar Pradesh Local Funds Audit Act, 1984,	
Uttar Pradesh Co-operative Societies (Amendment) Act, 2013,	
Uttar Pradesh Subordinate Services Selection Board (Amendment) Act, 1988,	
Bengal Regulation Repealing Act, 1938,	
Uttar Pradesh Entertainments and Betting Tax (Amendment) Act, 1991,	
Uttar Pradesh Rajya Vidyut Utpadan Nigam Ltd. (Acquisition and Transfer of Undertaking) Act, 1992,	
Uttar Pradesh Prohibition of Ragging in Educational Institutions Act, 2010,	
U.P. Ancient and Historical Monuments and Archaeological Sites and Remains Preservation Act, 1956,	
Uttar Pradesh Khadi and Village Industries Board (Amendment) Act, 1976,	
Uttar Pradesh Entertainments and Betting Tax (Second Amendment) Act, 2000,	
Uttar Pradesh Shri Badrinath Temple (Amendment) Act, 1963,	
Uttar Pradesh Kirishi Utpadan Mandi (Amendment) Act, 1977,	
Uttar Pradesh Sugar Undertakings (Acquisition) (Amendment) Act, 1985,	
United Provinces Court of Wards (Repeal) Act, 1969,	
Uttar Pradesh Commission for Minorities (Amendment) Act, 2001,	
U.P. Electricity (Duty) Act, 1952,	 2017_S_291.txt	 1988_R_69.txt	
Uttar Pradesh Nagar Mahapalikas (Amendment) Act, 1974,	
Uttar Pradesh Junior High Schools (Payment of Salaries of Teachers and Other Employees) (Amendment) Act, 2000,	
Uttar Pradesh Municipalities Act, 1916,	 1998_I_8.txt	 1967_S_130.txt	 1971_S_152.txt	 2011_H_34.txt	 1996_M_191.txt	 1998_S_118.txt	 1987_C_108.txt	 1963_S_107.txt	 2016_K_51.txt	
Uttar Pradesh Fiscal Responsibility and Budget Management (Second Amendment) Act, 2011,	
Uttarakhand Value Added Tax Act, 2005,	
Uttar Pradesh Co-operative Societies (Amendment) Act, 2011,	
Uttar Pradesh Sugarcane (Purchase Tax) (Amendment) Act, 1974,	
Uttar Pradesh Motor Vehicles Taxation and Other Laws (Amendment) Act, 1976,	
Uttar Pradesh Primary Education Act, 1919,	
Uttar Pradesh Sthaniya Nikaya (Alpakalik Vyavastha) (Sanshodhan) Adhiniyam, 1965,	
Court Fees (Uttar Pradesh Amendment) Act, 1989,	
Uttar Pradesh Dacoity Affected Areas Act, 1983,	
Uttar Pradesh Municipalities (Amendment) Act, 1973,	
Cinematograph (United Provinces Amendment) Act, 1942,	
Uttar Pradesh Civil Laws (Reforms and Amendment) Act, 1963,	
Uttar Pradesh Protection of Trees (Amendment) Act, 2001,	
Uttar Pradesh Homoeopathic Medicine (Amendment) Act, 1984,	
Cattle Trespass (U.P. Amendment) Act, 1954,	
Uttar Pradesh Sugarcane (Regulation of Supply and Purchase) (Amendment) Act, 2006,	
Uttar Pradesh Sri Kashi Vishwanath Temple (Amendment) Act, 1986,	
Uttar Pradesh Value Added Tax (Second Amendment) Act, 2009,	
Uttar Pradesh Home Guards Act, 1963,	
Uttar Pradesh Excise (Amendment) Act, 2001,	
Uttar Pradesh Board of Secondary Sanskrit Education Act, 2000,	
Banaras Hindu University (Amendment) Act, 1966,	
United Provinces Honorary Munsifs Act, 1896,	
Uttar Pradesh Electricity (Temporary Powers of Control) (Amendment) Act, 1963,	
Uttar Pradesh Sri Kashi Vishwanath Temple (Amendment) Act, 2013,	
Uttar Pradesh (Temporary) Accommodation Requisition (Continuance) Act, 1969,	
Uttar Pradesh Storage Requisition (Amendment) Act, 1964,	
Noida International University, Uttar Pradesh Act,	 2010	
Uttar Pradesh Higher Education Grants Commission Act, 1974,	
United Provinces Encumbered Estates Act, 1934,	 1960_R_15.txt	 1959_S_50.txt	 1959_M_10.txt	
Uttar Pradesh Secondary Education Service Selection Board (Amendment) Act, 2006,	
Uttar Pradesh Excise (Amendment) Act, 1990,	
Uttarakhand District Planning Committee Act, 2007,	
Uttar Pradesh Motor Gadi (Yatri-Kar) Sanshodhan Adhiniyam, 1963,	
Uttar Pradesh Krishi Utpadan Mandi (Sanshodhan) Adhiniyam, 2006,	
Uttar Pradesh Excise (Amendment) Act, 1985,	
Uttar Pradesh Godam (Sanshodhan) Adhiniyam, 1963,	
Registration (Uttar Pradesh Amendment) Act, 2001,	
Uttar Pradesh Urban Local Self Government Laws (Amendment) Act, 2012,	
Uttar Pradesh Shri Badrinath and Shri Kedarnath Temples (Amendment) Act, 1989,	
Uttar Pradesh Civil Laws (Amendment) Act, 1972,	
Uttar Pradesh Municipalities (Amendment) Act, 2004,	
Uttar Pradesh Local Self-Government Laws (Amendment) Act, 1984,	
Uttar Pradesh Subordinate Services Selection Commission (Amendment) Act, 1997,	
Uttar Pradesh State Commission for Women Act, 2001,	
Uttar Pradesh Regulation of Money- Lending Act, 1976,	
Uttar Pradesh Subordinate Services Selection Commission (Repeal) Act, 1998,	
United Provinces Badrinath (Sanitation and Improvement) (Repeal) Act, 1975,	
Uttar Pradesh Imposition of Ceiling on Land Holdings (Amendment) Act, 1976,	 1993_S_560.txt	 2016_S_411.txt	
Uttar Pradesh Stamp Act, 2008,	
Administrators-General (Uttar Pradesh Amendment) Act, 2010,	
Benares Family Domains Act, 1904,	
Uttar Pradesh Irrigation (Emergency Powers) Act, 1950,	
Uttar Pradesh Krishi Utpadan Mandi (Sanshodhan) Adhiniyam, 1979,	
Uttar Pradesh State Legislature (Delegation of Powers) Act, 1993,	
Bengal, Agra and Assam Civil Courts (Extension to Oudh) Act,	 1955	
Uttar Pradesh Public Premises (Eviction of Unauthorised Occupants) Act, 1972,	
Uttar Pradesh Value Added Tax (Third Amendment) Act, 2009,	
United Provinces Fire Service Act, 1944,	
